"Date","home","away","Home Score","Away Score","result","Tries scored H","Tries scored A","Neutral venue","Crowds"
2016-03-20,"Wasps","Sale Sharks",39,12,"Home",NA,NA,0,1
2016-03-20,"London Irish","Gloucester",23,18,"Home",NA,NA,0,1
2016-03-20,"Leicester Tigers","Saracens",21,13,"Home",NA,NA,0,1
2016-03-26,"Saracens","Exeter Chiefs",36,18,"Home",NA,NA,0,1
2016-03-26,"Worcester Warriors","London Irish",12,6,"Home",NA,NA,0,1
2016-03-26,"Gloucester","Bath",12,17,"Away",NA,NA,0,1
2016-03-27,"Sale Sharks","Leicester Tigers",27,20,"Home",NA,NA,0,1
2016-03-27,"Newcastle Falcons","Wasps",20,34,"Away",NA,NA,0,1
2016-03-27,"Northampton Saints","Harlequins",29,23,"Home",NA,NA,0,1
2016-04-01,"Bath","Saracens",10,30,"Away",NA,NA,0,1
2016-04-02,"London Irish","Sale Sharks",15,30,"Away",NA,NA,0,1
2016-04-02,"Harlequins","Newcastle Falcons",46,25,"Home",NA,NA,0,1
2016-04-02,"Exeter Chiefs","Worcester Warriors",50,12,"Home",NA,NA,0,1
2016-04-02,"Leicester Tigers","Gloucester",35,30,"Home",NA,NA,0,1
2016-04-03,"Wasps","Northampton Saints",28,6,"Home",NA,NA,0,1
2016-04-15,"Gloucester","Exeter Chiefs",16,9,"Home",NA,NA,0,1
2016-04-16,"Worcester Warriors","Wasps",35,54,"Away",NA,NA,0,1
2016-04-16,"Saracens","Harlequins",22,12,"Home",NA,NA,0,1
2016-04-16,"Northampton Saints","Leicester Tigers",24,30,"Away",NA,NA,0,1
2016-04-17,"Sale Sharks","Bath",29,17,"Home",NA,NA,0,1
2016-04-17,"Newcastle Falcons","London Irish",13,6,"Home",NA,NA,0,1
2016-04-23,"Bath","Sale Sharks",32,26,"Home",NA,NA,0,1
2016-04-29,"Sale Sharks","Gloucester",11,12,"Away",NA,NA,0,1
2016-04-30,"Leicester Tigers","Worcester Warriors",31,17,"Home",NA,NA,0,1
2016-04-30,"Northampton Saints","Bath",15,14,"Home",NA,NA,0,1
2016-05-01,"Exeter Chiefs","Wasps",24,3,"Home",NA,NA,0,1
2016-05-01,"London Irish","Harlequins",25,32,"Away",NA,NA,0,1
2016-05-01,"Saracens","Newcastle Falcons",23,14,"Home",NA,NA,0,1
2016-05-07,"Worcester Warriors","Saracens",19,43,"Away",NA,NA,0,1
2016-05-07,"Wasps","London Irish",38,12,"Home",NA,NA,0,1
2016-05-07,"Newcastle Falcons","Sale Sharks",15,21,"Away",NA,NA,0,1
2016-05-07,"Harlequins","Exeter Chiefs",24,62,"Away",NA,NA,0,1
2016-05-07,"Gloucester","Northampton Saints",20,28,"Away",NA,NA,0,1
2016-05-07,"Bath","Leicester Tigers",38,27,"Home",NA,NA,0,1
2016-05-21,"Saracens","Leicester Tigers",44,17,"Home",NA,NA,0,1
2016-05-21,"Exeter Chiefs","Wasps",34,23,"Home",NA,NA,0,1
2016-05-28,"Saracens","Exeter Chiefs",28,20,"Home",NA,NA,1,1
2016-09-02,"Gloucester","Leicester Tigers",31,38,"Away",NA,NA,0,1
2016-09-02,"Newcastle Falcons","Sale Sharks",19,17,"Home",NA,NA,0,1
2016-09-03,"Saracens","Worcester Warriors",35,3,"Home",NA,NA,0,1
2016-09-03,"Northampton Saints","Bath",14,18,"Away",NA,NA,0,1
2016-09-03,"Harlequins","Bristol",21,19,"Home",NA,NA,0,1
2016-09-04,"Wasps","Exeter Chiefs",25,20,"Home",NA,NA,0,1
2016-09-09,"Worcester Warriors","Gloucester",23,23,"Draw",NA,NA,0,1
2016-09-09,"Sale Sharks","Harlequins",19,10,"Home",NA,NA,0,1
2016-09-10,"Leicester Tigers","Wasps",22,34,"Away",NA,NA,0,1
2016-09-10,"Bath","Newcastle Falcons",58,5,"Home",NA,NA,0,1
2016-09-11,"Exeter Chiefs","Saracens",13,34,"Away",NA,NA,0,1
2016-09-11,"Bristol","Northampton Saints",10,32,"Away",NA,NA,0,1
2016-09-16,"Sale Sharks","Gloucester",13,26,"Away",NA,NA,0,1
2016-09-17,"Saracens","Northampton Saints",27,12,"Home",NA,NA,0,1
2016-09-17,"Exeter Chiefs","Harlequins",36,25,"Home",NA,NA,0,1
2016-09-17,"Bath","Worcester Warriors",37,22,"Home",NA,NA,0,1
2016-09-18,"Wasps","Bristol",70,22,"Home",NA,NA,0,1
2016-09-18,"Newcastle Falcons","Leicester Tigers",13,14,"Away",NA,NA,0,1
2016-09-23,"Bristol","Exeter Chiefs",17,41,"Away",NA,NA,0,1
2016-09-24,"Worcester Warriors","Sale Sharks",34,34,"Draw",NA,NA,0,1
2016-09-24,"Northampton Saints","Wasps",15,20,"Away",NA,NA,0,1
2016-09-24,"Harlequins","Saracens",17,10,"Home",NA,NA,0,1
2016-09-24,"Gloucester","Newcastle Falcons",13,18,"Away",NA,NA,0,1
2016-09-25,"Leicester Tigers","Bath",34,14,"Home",NA,NA,0,1
2016-09-30,"Northampton Saints","Exeter Chiefs",20,19,"Home",NA,NA,0,1
2016-09-30,"Bristol","Saracens",0,39,"Away",NA,NA,0,1
2016-10-01,"Sale Sharks","Leicester Tigers",34,30,"Home",NA,NA,0,1
2016-10-01,"Gloucester","Bath",6,15,"Away",NA,NA,0,1
2016-10-02,"Wasps","Harlequins",47,18,"Home",NA,NA,0,1
2016-10-02,"Worcester Warriors","Newcastle Falcons",11,9,"Home",NA,NA,0,1
2016-10-07,"Bath","Sale Sharks",30,3,"Home",NA,NA,0,1
2016-10-08,"Newcastle Falcons","Bristol",19,14,"Home",NA,NA,0,1
2016-10-08,"Leicester Tigers","Worcester Warriors",34,13,"Home",NA,NA,0,1
2016-10-08,"Harlequins","Northampton Saints",20,9,"Home",NA,NA,0,1
2016-10-08,"Exeter Chiefs","Gloucester",27,27,"Draw",NA,NA,0,1
2016-10-09,"Saracens","Wasps",30,14,"Home",NA,NA,0,1
2016-10-28,"Northampton Saints","Gloucester",23,20,"Home",NA,NA,0,1
2016-10-29,"Saracens","Leicester Tigers",24,10,"Home",NA,NA,0,1
2016-10-29,"Harlequins","Worcester Warriors",36,14,"Home",NA,NA,0,1
2016-10-30,"Wasps","Newcastle Falcons",31,6,"Home",NA,NA,0,1
2016-10-30,"Exeter Chiefs","Bath",10,13,"Away",NA,NA,0,1
2016-10-30,"Bristol","Sale Sharks",13,31,"Away",NA,NA,0,1
2016-11-18,"Worcester Warriors","Northampton Saints",17,18,"Away",NA,NA,0,1
2016-11-18,"Bath","Bristol",16,9,"Home",NA,NA,0,1
2016-11-18,"Newcastle Falcons","Exeter Chiefs",19,32,"Away",NA,NA,0,1
2016-11-19,"Gloucester","Wasps",36,18,"Home",NA,NA,0,1
2016-11-20,"Sale Sharks","Saracens",13,28,"Away",NA,NA,0,1
2016-11-20,"Leicester Tigers","Harlequins",25,6,"Home",NA,NA,0,1
2016-11-25,"Northampton Saints","Newcastle Falcons",16,22,"Away",NA,NA,0,1
2016-11-25,"Bristol","Leicester Tigers",16,21,"Away",NA,NA,0,1
2016-11-26,"Exeter Chiefs","Worcester Warriors",57,22,"Home",NA,NA,0,1
2016-11-27,"Saracens","Gloucester",24,20,"Home",NA,NA,0,1
2016-11-27,"Wasps","Sale Sharks",34,24,"Home",NA,NA,0,1
2016-11-27,"Harlequins","Bath",21,20,"Home",NA,NA,0,1
2016-12-02,"Sale Sharks","Exeter Chiefs",3,21,"Away",NA,NA,0,1
2016-12-03,"Bath","Saracens",14,11,"Home",NA,NA,0,1
2016-12-03,"Gloucester","Bristol",26,18,"Home",NA,NA,0,1
2016-12-03,"Leicester Tigers","Northampton Saints",19,11,"Home",NA,NA,0,1
2016-12-04,"Worcester Warriors","Wasps",12,26,"Away",NA,NA,0,1
2016-12-04,"Newcastle Falcons","Harlequins",38,32,"Home",NA,NA,0,1
2016-12-23,"Northampton Saints","Sale Sharks",24,5,"Home",NA,NA,0,1
2016-12-24,"Saracens","Newcastle Falcons",21,6,"Home",NA,NA,0,1
2016-12-24,"Wasps","Bath",40,26,"Home",NA,NA,0,1
2016-12-24,"Exeter Chiefs","Leicester Tigers",31,10,"Home",NA,NA,0,1
2016-12-26,"Bristol","Worcester Warriors",28,20,"Home",NA,NA,0,1
2016-12-27,"Harlequins","Gloucester",28,24,"Home",NA,NA,0,1
2016-12-30,"Newcastle Falcons","Wasps",30,34,"Away",NA,NA,0,1
2016-12-31,"Bath","Exeter Chiefs",11,17,"Away",NA,NA,0,1
2017-01-01,"Sale Sharks","Bristol",23,24,"Away",NA,NA,0,1
2017-01-01,"Worcester Warriors","Harlequins",24,17,"Home",NA,NA,0,1
2017-01-01,"Leicester Tigers","Saracens",12,16,"Away",NA,NA,0,1
2017-01-01,"Gloucester","Northampton Saints",12,13,"Away",NA,NA,0,1
2017-01-06,"Newcastle Falcons","Bath",24,22,"Home",NA,NA,0,1
2017-01-07,"Saracens","Exeter Chiefs",13,13,"Draw",NA,NA,0,1
2017-01-07,"Northampton Saints","Bristol",32,26,"Home",NA,NA,0,1
2017-01-07,"Harlequins","Sale Sharks",29,26,"Home",NA,NA,0,1
2017-01-07,"Gloucester","Worcester Warriors",55,19,"Home",NA,NA,0,1
2017-01-08,"Wasps","Leicester Tigers",22,16,"Home",NA,NA,0,1
2017-02-10,"Bristol","Harlequins",8,42,"Away",NA,NA,0,1
2017-02-10,"Bath","Northampton Saints",32,30,"Home",NA,NA,0,1
2017-02-10,"Sale Sharks","Newcastle Falcons",26,24,"Home",NA,NA,0,1
2017-02-11,"Worcester Warriors","Saracens",24,18,"Home",NA,NA,0,1
2017-02-11,"Leicester Tigers","Gloucester",34,9,"Home",NA,NA,0,1
2017-02-12,"Exeter Chiefs","Wasps",35,35,"Draw",NA,NA,0,1
2017-02-17,"Gloucester","Saracens",31,23,"Home",NA,NA,0,1
2017-02-18,"Worcester Warriors","Exeter Chiefs",32,48,"Away",NA,NA,0,1
2017-02-18,"Leicester Tigers","Bristol",50,17,"Home",NA,NA,0,1
2017-02-18,"Bath","Harlequins",22,12,"Home",NA,NA,0,1
2017-02-19,"Sale Sharks","Wasps",34,28,"Home",NA,NA,0,1
2017-02-19,"Newcastle Falcons","Northampton Saints",46,31,"Home",NA,NA,0,1
2017-02-24,"Harlequins","Leicester Tigers",18,27,"Away",NA,NA,0,1
2017-02-25,"Saracens","Sale Sharks",29,18,"Home",NA,NA,0,1
2017-02-25,"Northampton Saints","Worcester Warriors",24,14,"Home",NA,NA,0,1
2017-02-25,"Exeter Chiefs","Newcastle Falcons",36,14,"Home",NA,NA,0,1
2017-02-26,"Wasps","Gloucester",35,22,"Home",NA,NA,0,1
2017-02-26,"Bristol","Bath",12,11,"Home",NA,NA,0,1
2017-03-03,"Leicester Tigers","Exeter Chiefs",15,34,"Away",NA,NA,0,1
2017-03-03,"Sale Sharks","Northampton Saints",12,32,"Away",NA,NA,0,1
2017-03-04,"Gloucester","Harlequins",27,30,"Away",NA,NA,0,1
2017-03-04,"Bath","Wasps",3,24,"Away",NA,NA,0,1
2017-03-05,"Newcastle Falcons","Saracens",27,35,"Away",NA,NA,0,1
2017-03-05,"Worcester Warriors","Bristol",41,24,"Home",NA,NA,0,1
2017-03-24,"Bristol","Gloucester",14,32,"Away",NA,NA,0,1
2017-03-25,"Northampton Saints","Leicester Tigers",31,36,"Away",NA,NA,0,1
2017-03-25,"Harlequins","Newcastle Falcons",53,17,"Home",NA,NA,0,1
2017-03-25,"Exeter Chiefs","Sale Sharks",30,25,"Home",NA,NA,0,1
2017-03-26,"Wasps","Worcester Warriors",40,33,"Home",NA,NA,0,1
2017-03-26,"Saracens","Bath",53,10,"Home",NA,NA,0,1
2017-04-07,"Sale Sharks","Worcester Warriors",36,26,"Home",NA,NA,0,1
2017-04-07,"Newcastle Falcons","Gloucester",16,14,"Home",NA,NA,0,1
2017-04-08,"Bath","Leicester Tigers",27,21,"Home",NA,NA,0,1
2017-04-08,"Exeter Chiefs","Bristol",38,34,"Home",NA,NA,0,1
2017-04-08,"Saracens","Harlequins",40,19,"Home",NA,NA,0,1
2017-04-09,"Wasps","Northampton Saints",32,30,"Home",NA,NA,0,1
2017-04-14,"Harlequins","Exeter Chiefs",26,39,"Away",NA,NA,0,1
2017-04-15,"Worcester Warriors","Bath",25,19,"Home",NA,NA,0,1
2017-04-15,"Leicester Tigers","Newcastle Falcons",30,3,"Home",NA,NA,0,1
2017-04-15,"Gloucester","Sale Sharks",39,30,"Home",NA,NA,0,1
2017-04-16,"Northampton Saints","Saracens",25,27,"Away",NA,NA,0,1
2017-04-16,"Bristol","Wasps",21,36,"Away",NA,NA,0,1
2017-04-28,"Harlequins","Wasps",32,13,"Home",NA,NA,0,1
2017-04-28,"Newcastle Falcons","Worcester Warriors",16,14,"Home",NA,NA,0,1
2017-04-29,"Saracens","Bristol",27,9,"Home",NA,NA,0,1
2017-04-29,"Leicester Tigers","Sale Sharks",41,18,"Home",NA,NA,0,1
2017-04-29,"Exeter Chiefs","Northampton Saints",36,12,"Home",NA,NA,0,1
2017-04-30,"Bath","Gloucester",44,20,"Home",NA,NA,0,1
2017-05-06,"Worcester Warriors","Leicester Tigers",23,28,"Away",NA,NA,0,1
2017-05-06,"Wasps","Saracens",35,15,"Home",NA,NA,0,1
2017-05-06,"Sale Sharks","Bath",27,24,"Home",NA,NA,0,1
2017-05-06,"Northampton Saints","Harlequins",22,20,"Home",NA,NA,0,1
2017-05-06,"Gloucester","Exeter Chiefs",20,34,"Away",NA,NA,0,1
2017-05-06,"Bristol","Newcastle Falcons",27,39,"Away",NA,NA,0,1
2017-05-20,"Exeter Chiefs","Saracens",18,16,"Home",NA,NA,0,1
2017-05-20,"Wasps","Leicester Tigers",21,20,"Home",NA,NA,0,1
2017-05-27,"Wasps","Exeter Chiefs",20,23,"Away",NA,NA,1,1
2017-09-01,"Newcastle Falcons","Worcester Warriors",35,8,"Home",NA,NA,0,1
2017-09-01,"Gloucester","Exeter Chiefs",28,21,"Home",NA,NA,0,1
2017-09-02,"Saracens","Northampton Saints",55,24,"Home",NA,NA,0,1
2017-09-02,"Wasps","Sale Sharks",50,35,"Home",NA,NA,0,1
2017-09-02,"London Irish","Harlequins",39,29,"Home",NA,NA,0,1
2017-09-03,"Leicester Tigers","Bath",23,27,"Away",NA,NA,0,1
2017-09-08,"Sale Sharks","Newcastle Falcons",12,13,"Away",NA,NA,0,1
2017-09-09,"Bath","Saracens",31,21,"Home",NA,NA,0,1
2017-09-09,"Harlequins","Gloucester",28,17,"Home",NA,NA,0,1
2017-09-09,"Exeter Chiefs","London Irish",37,7,"Home",NA,NA,0,1
2017-09-09,"Northampton Saints","Leicester Tigers",24,11,"Home",NA,NA,0,1
2017-09-10,"Worcester Warriors","Wasps",10,24,"Away",NA,NA,0,1
2017-09-15,"Worcester Warriors","Exeter Chiefs",10,41,"Away",NA,NA,0,1
2017-09-15,"Northampton Saints","Bath",24,6,"Home",NA,NA,0,1
2017-09-15,"Sale Sharks","London Irish",36,7,"Home",NA,NA,0,1
2017-09-16,"Leicester Tigers","Gloucester",24,10,"Home",NA,NA,0,1
2017-09-16,"Newcastle Falcons","Saracens",7,29,"Away",NA,NA,0,1
2017-09-17,"Wasps","Harlequins",21,24,"Away",NA,NA,0,1
2017-09-22,"Gloucester","Worcester Warriors",24,19,"Home",NA,NA,0,1
2017-09-23,"Saracens","Sale Sharks",41,13,"Home",NA,NA,0,1
2017-09-23,"Harlequins","Leicester Tigers",28,31,"Away",NA,NA,0,1
2017-09-23,"Bath","Newcastle Falcons",32,33,"Away",NA,NA,0,1
2017-09-24,"London Irish","Northampton Saints",25,40,"Away",NA,NA,0,1
2017-09-24,"Exeter Chiefs","Wasps",31,17,"Home",NA,NA,0,1
2017-09-29,"Worcester Warriors","Saracens",3,25,"Away",NA,NA,0,1
2017-09-29,"Newcastle Falcons","London Irish",29,17,"Home",NA,NA,0,1
2017-09-29,"Sale Sharks","Gloucester",57,10,"Home",NA,NA,0,1
2017-09-30,"Northampton Saints","Harlequins",30,22,"Home",NA,NA,0,1
2017-09-30,"Leicester Tigers","Exeter Chiefs",20,13,"Home",NA,NA,0,1
2017-10-01,"Wasps","Bath",9,25,"Away",NA,NA,0,1
2017-10-06,"Harlequins","Sale Sharks",42,26,"Home",NA,NA,0,1
2017-10-07,"London Irish","Leicester Tigers",27,28,"Away",NA,NA,0,1
2017-10-07,"Gloucester","Northampton Saints",29,24,"Home",NA,NA,0,1
2017-10-07,"Exeter Chiefs","Newcastle Falcons",34,24,"Home",NA,NA,0,1
2017-10-07,"Bath","Worcester Warriors",29,13,"Home",NA,NA,0,1
2017-10-08,"Saracens","Wasps",38,19,"Home",NA,NA,0,1
2017-10-27,"Sale Sharks","Exeter Chiefs",6,10,"Away",NA,NA,0,1
2017-10-28,"Saracens","London Irish",44,13,"Home",NA,NA,0,1
2017-10-28,"Northampton Saints","Wasps",22,38,"Away",NA,NA,0,1
2017-10-28,"Harlequins","Worcester Warriors",41,35,"Home",NA,NA,0,1
2017-10-29,"Newcastle Falcons","Leicester Tigers",13,30,"Away",NA,NA,0,1
2017-10-29,"Bath","Gloucester",21,22,"Away",NA,NA,0,1
2017-11-17,"Gloucester","Saracens",23,17,"Home",NA,NA,0,1
2017-11-18,"Worcester Warriors","Northampton Saints",30,15,"Home",NA,NA,0,1
2017-11-18,"Wasps","Newcastle Falcons",40,10,"Home",NA,NA,0,1
2017-11-19,"London Irish","Bath",18,22,"Away",NA,NA,0,1
2017-11-19,"Leicester Tigers","Sale Sharks",35,27,"Home",NA,NA,0,1
2017-11-19,"Exeter Chiefs","Harlequins",31,17,"Home",NA,NA,0,1
2017-11-24,"Newcastle Falcons","Gloucester",7,29,"Away",NA,NA,0,1
2017-11-25,"Bath","Harlequins",38,14,"Home",NA,NA,0,1
2017-11-25,"Leicester Tigers","Worcester Warriors",27,31,"Away",NA,NA,0,1
2017-11-25,"Sale Sharks","Northampton Saints",18,15,"Home",NA,NA,0,1
2017-11-26,"Saracens","Exeter Chiefs",18,20,"Away",NA,NA,0,1
2017-11-26,"London Irish","Wasps",13,17,"Away",NA,NA,0,1
2017-12-01,"Worcester Warriors","Sale Sharks",14,18,"Away",NA,NA,0,1
2017-12-01,"Northampton Saints","Newcastle Falcons",22,24,"Away",NA,NA,0,1
2017-12-02,"Exeter Chiefs","Bath",42,29,"Home",NA,NA,0,1
2017-12-02,"Gloucester","London Irish",39,15,"Home",NA,NA,0,1
2017-12-02,"Wasps","Leicester Tigers",32,25,"Home",NA,NA,0,1
2017-12-03,"Harlequins","Saracens",20,19,"Home",NA,NA,0,1
2017-12-22,"Worcester Warriors","London Irish",23,8,"Home",NA,NA,0,1
2017-12-23,"Wasps","Gloucester",49,24,"Home",NA,NA,0,1
2017-12-23,"Sale Sharks","Bath",32,9,"Home",NA,NA,0,1
2017-12-23,"Northampton Saints","Exeter Chiefs",14,35,"Away",NA,NA,0,1
2017-12-23,"Newcastle Falcons","Harlequins",11,10,"Home",NA,NA,0,1
2017-12-24,"Leicester Tigers","Saracens",17,29,"Away",NA,NA,0,1
2017-12-29,"Bath","Wasps",26,31,"Away",NA,NA,0,1
2017-12-30,"Saracens","Worcester Warriors",46,31,"Home",NA,NA,0,1
2017-12-30,"London Irish","Newcastle Falcons",15,20,"Away",NA,NA,0,1
2017-12-30,"Gloucester","Sale Sharks",20,16,"Home",NA,NA,0,1
2017-12-30,"Harlequins","Northampton Saints",50,21,"Home",NA,NA,0,1
2017-12-31,"Exeter Chiefs","Leicester Tigers",30,6,"Home",NA,NA,0,1
2018-01-05,"Worcester Warriors","Bath",25,46,"Away",NA,NA,0,1
2018-01-06,"Sale Sharks","Harlequins",30,29,"Home",NA,NA,0,1
2018-01-06,"Northampton Saints","Gloucester",22,19,"Home",NA,NA,0,1
2018-01-06,"Leicester Tigers","London Irish",19,15,"Home",NA,NA,0,1
2018-01-07,"Wasps","Saracens",15,38,"Away",NA,NA,0,1
2018-01-07,"Newcastle Falcons","Exeter Chiefs",28,20,"Home",NA,NA,0,1
2018-02-09,"Bath","Northampton Saints",32,9,"Home",NA,NA,0,1
2018-02-10,"Exeter Chiefs","Worcester Warriors",5,6,"Away",NA,NA,0,1
2018-02-10,"Saracens","Newcastle Falcons",25,3,"Home",NA,NA,0,1
2018-02-10,"Gloucester","Leicester Tigers",24,17,"Home",NA,NA,0,1
2018-02-10,"London Irish","Sale Sharks",9,13,"Away",NA,NA,0,1
2018-02-11,"Harlequins","Wasps",22,44,"Away",NA,NA,0,1
2018-02-16,"Sale Sharks","Saracens",3,13,"Away",NA,NA,0,1
2018-02-16,"Newcastle Falcons","Bath",29,12,"Home",NA,NA,0,1
2018-02-17,"Worcester Warriors","Gloucester",25,15,"Home",NA,NA,0,1
2018-02-17,"Northampton Saints","London Irish",25,17,"Home",NA,NA,0,1
2018-02-17,"Leicester Tigers","Harlequins",33,18,"Home",NA,NA,0,1
2018-02-18,"Wasps","Exeter Chiefs",13,7,"Home",NA,NA,0,1
2018-02-24,"Exeter Chiefs","Northampton Saints",31,30,"Home",NA,NA,0,1
2018-02-24,"Harlequins","Newcastle Falcons",10,28,"Away",NA,NA,0,1
2018-02-24,"Gloucester","Wasps",25,25,"Draw",NA,NA,0,1
2018-02-24,"Bath","Sale Sharks",33,32,"Home",NA,NA,0,1
2018-02-25,"London Irish","Worcester Warriors",22,9,"Home",NA,NA,0,1
2018-02-25,"Saracens","Leicester Tigers",20,28,"Away",NA,NA,0,1
2018-03-03,"Northampton Saints","Sale Sharks",25,34,"Away",NA,NA,0,1
2018-03-03,"Gloucester","Newcastle Falcons",20,21,"Away",NA,NA,0,1
2018-03-04,"Worcester Warriors","Leicester Tigers",5,34,"Away",NA,NA,0,1
2018-03-04,"Wasps","London Irish",24,16,"Home",NA,NA,0,1
2018-03-04,"Harlequins","Bath",20,5,"Home",NA,NA,0,1
2018-03-04,"Exeter Chiefs","Saracens",24,12,"Home",NA,NA,0,1
2018-03-23,"Bath","Exeter Chiefs",18,20,"Away",NA,NA,0,1
2018-03-24,"Saracens","Harlequins",24,11,"Home",NA,NA,0,1
2018-03-24,"Sale Sharks","Worcester Warriors",58,25,"Home",NA,NA,0,1
2018-03-24,"London Irish","Gloucester",29,33,"Away",NA,NA,0,1
2018-03-24,"Newcastle Falcons","Northampton Saints",25,22,"Home",NA,NA,0,1
2018-03-25,"Leicester Tigers","Wasps",16,15,"Home",NA,NA,0,1
2018-04-06,"Sale Sharks","Wasps",28,27,"Home",NA,NA,0,1
2018-04-07,"Northampton Saints","Saracens",13,63,"Away",NA,NA,0,1
2018-04-07,"Bath","Leicester Tigers",19,34,"Away",NA,NA,0,1
2018-04-07,"Worcester Warriors","Newcastle Falcons",27,13,"Home",NA,NA,0,1
2018-04-07,"Harlequins","London Irish",5,35,"Away",NA,NA,0,1
2018-04-08,"Exeter Chiefs","Gloucester",46,10,"Home",NA,NA,0,1
2018-04-13,"Newcastle Falcons","Sale Sharks",35,30,"Home",NA,NA,0,1
2018-04-14,"Wasps","Worcester Warriors",30,15,"Home",NA,NA,0,1
2018-04-14,"Leicester Tigers","Northampton Saints",21,27,"Away",NA,NA,0,1
2018-04-14,"Gloucester","Harlequins",37,9,"Home",NA,NA,0,1
2018-04-15,"Saracens","Bath",41,6,"Home",NA,NA,0,1
2018-04-15,"London Irish","Exeter Chiefs",5,45,"Away",NA,NA,0,1
2018-04-27,"Leicester Tigers","Newcastle Falcons",23,25,"Away",NA,NA,0,1
2018-04-28,"Worcester Warriors","Harlequins",44,13,"Home",NA,NA,0,1
2018-04-28,"Gloucester","Bath",20,43,"Away",NA,NA,0,1
2018-04-28,"Exeter Chiefs","Sale Sharks",34,19,"Home",NA,NA,0,1
2018-04-29,"Wasps","Northampton Saints",36,29,"Home",NA,NA,0,1
2018-04-29,"London Irish","Saracens",14,51,"Away",NA,NA,0,1
2018-05-05,"Saracens","Gloucester",62,12,"Home",NA,NA,0,1
2018-05-05,"Sale Sharks","Leicester Tigers",13,35,"Away",NA,NA,0,1
2018-05-05,"Northampton Saints","Worcester Warriors",32,24,"Home",NA,NA,0,1
2018-05-05,"Newcastle Falcons","Wasps",22,39,"Away",NA,NA,0,1
2018-05-05,"Harlequins","Exeter Chiefs",17,41,"Away",NA,NA,0,1
2018-05-05,"Bath","London Irish",63,19,"Home",NA,NA,0,1
2018-05-19,"Saracens","Wasps",57,33,"Home",NA,NA,0,1
2018-05-19,"Exeter Chiefs","Newcastle Falcons",36,5,"Home",NA,NA,0,1
2018-05-26,"Exeter Chiefs","Saracens",10,27,"Away",NA,NA,1,1
2018-08-31,"Bristol","Bath",17,10,"Home",NA,NA,0,1
2018-09-01,"Gloucester","Northampton Saints",27,16,"Home",NA,NA,0,1
2018-09-01,"Worcester Warriors","Wasps",20,21,"Away",NA,NA,0,1
2018-09-01,"Harlequins","Sale Sharks",51,23,"Home",NA,NA,0,1
2018-09-01,"Exeter Chiefs","Leicester Tigers",40,6,"Home",NA,NA,0,1
2018-09-02,"Newcastle Falcons","Saracens",21,32,"Away",NA,NA,0,1
2018-09-07,"Northampton Saints","Harlequins",25,18,"Home",NA,NA,0,1
2018-09-08,"Wasps","Exeter Chiefs",31,42,"Away",NA,NA,0,1
2018-09-08,"Saracens","Bristol",44,23,"Home",NA,NA,0,1
2018-09-08,"Leicester Tigers","Newcastle Falcons",49,33,"Home",NA,NA,0,1
2018-09-08,"Bath","Gloucester",31,31,"Draw",NA,NA,0,1
2018-09-09,"Sale Sharks","Worcester Warriors",21,15,"Home",NA,NA,0,1
2018-09-14,"Gloucester","Bristol",35,13,"Home",NA,NA,0,1
2018-09-15,"Worcester Warriors","Newcastle Falcons",20,23,"Away",NA,NA,0,1
2018-09-15,"Northampton Saints","Saracens",27,38,"Away",NA,NA,0,1
2018-09-15,"Harlequins","Bath",32,37,"Away",NA,NA,0,1
2018-09-15,"Exeter Chiefs","Sale Sharks",35,18,"Home",NA,NA,0,1
2018-09-16,"Wasps","Leicester Tigers",41,35,"Home",NA,NA,0,1
2018-09-21,"Newcastle Falcons","Exeter Chiefs",17,24,"Away",NA,NA,0,1
2018-09-22,"Sale Sharks","Wasps",13,31,"Away",NA,NA,0,1
2018-09-22,"Bristol","Harlequins",20,13,"Home",NA,NA,0,1
2018-09-22,"Bath","Northampton Saints",17,15,"Home",NA,NA,0,1
2018-09-23,"Saracens","Gloucester",38,15,"Home",NA,NA,0,1
2018-09-23,"Leicester Tigers","Worcester Warriors",37,44,"Away",NA,NA,0,1
2018-09-28,"Newcastle Falcons","Wasps",22,23,"Away",NA,NA,0,1
2018-09-29,"Saracens","Bath",50,27,"Home",NA,NA,0,1
2018-09-29,"Gloucester","Harlequins",25,27,"Away",NA,NA,0,1
2018-09-29,"Exeter Chiefs","Worcester Warriors",28,11,"Home",NA,NA,0,1
2018-09-29,"Bristol","Northampton Saints",40,45,"Away",NA,NA,0,1
2018-09-30,"Leicester Tigers","Sale Sharks",19,15,"Home",NA,NA,0,1
2018-10-05,"Bath","Exeter Chiefs",24,39,"Away",NA,NA,0,1
2018-10-06,"Wasps","Gloucester",21,35,"Away",NA,NA,0,1
2018-10-06,"Sale Sharks","Newcastle Falcons",20,7,"Home",NA,NA,0,1
2018-10-06,"Northampton Saints","Leicester Tigers",15,23,"Away",NA,NA,0,1
2018-10-06,"Harlequins","Saracens",20,25,"Away",NA,NA,0,1
2018-10-07,"Worcester Warriors","Bristol",52,7,"Home",NA,NA,0,1
2018-11-16,"Harlequins","Newcastle Falcons",20,7,"Home",NA,NA,0,1
2018-11-16,"Gloucester","Leicester Tigers",36,13,"Home",NA,NA,0,1
2018-11-17,"Bath","Worcester Warriors",28,13,"Home",NA,NA,0,1
2018-11-17,"Saracens","Sale Sharks",31,25,"Home",NA,NA,0,1
